time,car,coolant_temp,intake_air_temp,intake_air_flow_speed,battery_percentage,battery_voltage,current_draw,speed,engine_vibration_amplitude,throttle_pos,tire_pressure_1_1,tire_pressure_1_2,tire_pressure_2_1,tire_pressure_2_2,accelerometer_1_1_value,accelerometer_1_2_value,accelerometer_2_1_value,accelerometer_2_2_value,control_unit_firmware
1641801466,car9,469.09937,31.69471,70.56395,98.13367,8079.028,4374.0464,16.135035,1613.5034,0.55912447,31,30,32,33,0.62012017,0.6270257,0.023358345,0.08097261,1000
1641801466,car10,495.1746,22.424482,23.56677,76.74477,6350.7495,4727.5015,20.310133,2031.0133,0.77566785,34,34,21,34,0.66196966,0.40939033,0.50472647,3.0622096,1000
1641801476,car1,138.76498,26.80679,98.237785,59.03149,4970.6855,1119.5822,13.356343,2003.4515,0.23746699,30,34,21,31,2.602178,5.489197,2.1943195,2.663317,1000
1641801476,car2,318.85107,30.046524,127.3823,74.507675,6187.3315,2888.0457,13.2452755,1986.7914,0.48691356,33,33,33,33,0.22923422,0.54794097,3.43969,0.99097437,1000
1641801476,car3,479.80695,15.522568,126.07614,71.27844,5935.8486,4642.844,35.60501,3560.501,0.81742394,30,31,34,34,0.043151617,0.09357953,3.9404192,3.9003716,2000
1641801476,car4,496.65482,18.306787,52.72076,74.5442,6200.6885,4783.4805,29.790155,2979.0156,0.8046646,32,33,32,31,0.92004836,0.33284009,0.09727794,3.4929051,1000
1641801476,car5,69.306305,23.0429,132.64973,66.420944,5546.6357,462.63406,18.742144,1874.2144,0.08744395,34,34,31,24,3.5687406,3.0312357,0.87894523,3.05902,2000
1641801476,car6,217.19463,36.002975,135.5103,54.81579,4619.316,1811.9166,30.421759,3042.1758,0.4152614,30,31,34,34,3.766961,0.5151762,3.339004,3.884417,2000
1641801476,car7,23.91769,15.917689,34.421753,87.98065,7275.243,80.0,6.7127357,671.27356,0.0,34,30,32,34,3.2177896,0.27094346,3.733073,0.5597291,2000
1641801476,car8,186.38354,34.20344,8.406949,88.159996,7289.2627,1521.8011,17.110226,1711.0226,0.21637201,23,32,33,31,2.9408224,2.5924776,2.5104842,2.4404287,1000
1641801476,car9,519.6086,31.69471,70.56395,98.11753,8079.028,4879.1387,17.758957,1775.8958,0.6236893,30,32,30,30,0.40909147,0.089000046,0.90364087,0.7128548,1000
1641801476,car10,519.54095,22.424482,23.56677,76.72446,6350.7495,4971.165,22.592045,2259.2046,0.8156471,30,32,24,34,0.40787303,0.517335,0.7843482,3.5077553,1000
1641801486,car1,250.59882,26.80679,98.237785,59.018135,4970.6855,2237.9204,14.376964,2156.5444,0.4746701,34,34,23,31,0.051725745,3.245386,0.51078415,0.5015734,1000
1641801486,car2,57.607643,30.046524,127.3823,74.49443,6187.3315,275.6112,10.957632,1643.6448,0.046467006,32,32,34,34,0.39852393,0.6691574,3.6577892,0.05890113,1000
1641801486,car3,583.5073,15.522568,126.07614,71.242836,5935.8486,5679.8486,36.26181,5439.2715,1.0,32,32,31,33,0.17041773,0.1741851,3.636614,3.5639865,2000
1641801486,car4,317.2224,18.306787,52.72076,74.514404,6200.6885,2989.1565,27.743021,2774.302,0.5028281,33,34,32,31,0.8173381,0.14118773,0.10274559,3.4295025,1000
1641801486,car5,31.0429,23.0429,132.64973,66.4022,5546.6357,80.0,14.993715,1499.3716,0.0,32,30,32,21,3.3064141,3.2371063,0.14341801,3.0065496,2000
1641801486,car6,377.3089,36.002975,135.5103,54.785366,4619.316,3413.0596,30.421333,3042.1333,0.7822169,30,32,30,32,5.3407183,2.3668683,6.061027,6.2970467,2000
1641801486,car7,272.45535,15.917689,34.421753,87.97394,7275.243,2565.3767,8.212801,821.2801,0.36547768,30,34,30,34,3.64145,0.5795481,3.2451167,0.80237365,2000
1641801486,car8,69.60356,34.20344,8.406949,88.14288,7289.2627,354.0012,14.079657,1407.9657,0.050332427,23,30,30,33,0.25851458,0.0024767518,0.25090706,0.9693221,1000
1641801486,car9,148.61807,31.69471,70.56395,98.09977,8079.028,1169.2336,15.369639,1536.964,0.1494605,31,31,34,34,0.48109168,0.98617184,0.81753355,0.009281993,1000
1641801486,car10,524.9774,22.424482,23.56677,76.701866,6350.7495,5025.5293,24.486954,2448.6953,0.82456696,31,32,22,30,0.3844856,0.7742435,0.096292436,3.6676579,1000
1641801496,car1,465.51434,26.80679,98.237785,59.003757,4970.6855,4387.0757,18.738914,2810.8372,0.9305129,32,30,23,34,0.7597248,3.1094074,0.61602616,0.90190816,1000
1641801496,car2,208.96408,30.046524,127.3823,74.483475,6187.3315,1789.1758,11.112266,1666.8398,0.30164826,34,34,32,31,0.2629211,0.3707698,3.8645258,0.20029807,1000
1641801496,car3,300.8624,15.522568,126.07614,71.20657,5935.8486,2853.3984,32.9168,4937.52,0.50237226,31,31,31,30,0.10062641,0.4435637,3.429236,3.8117764,2000
1641801496,car4,501.18195,18.306787,52.72076,74.486664,6200.6885,4828.752,28.512169,2851.2168,0.81228006,32,31,32,31,0.31755686,0.96506643,0.33752048,3.121488,1000
1641801496,car5,72.170944,23.0429,132.64973,66.38721,5546.6357,491.28046,12.717207,1271.7207,0.09285849,31,33,33,21,3.355105,3.3226197,0.7926079,3.2891016,1000
1641801496,car6,472.33453,36.002975,135.5103,54.754944,4619.316,4363.316,32.11487,3211.4868,1.0,33,34,30,33,3.247149,0.79056233,3.9783254,3.3886485,1000
1641801496,car7,561.42365,15.917689,34.421753,87.96573,7275.243,5455.06,12.614819,1261.4818,0.77715784,32,33,32,32,3.2457862,0.2384311,3.8764935,0.5940619,2000
1641801496,car8,145.29268,34.20344,8.406949,88.12881,7289.2627,1110.8925,12.492216,1249.2216,0.15794837,22,34,30,31,0.9780246,0.9100933,0.029083908,0.59914833,1000
1641801496,car9,206.68771,31.69471,70.56395,98.0844,8079.028,1749.93,14.035524,1403.5525,0.22368962,34,30,33,34,0.39614797,0.907793,3.4888086,0.5511006,1000
1641801496,car10,324.9026,22.424482,23.56677,76.677376,6350.7495,3024.7815,23.44963,2344.9631,0.496293,32,31,20,32,0.16042078,0.23070514,0.12048036,3.7634268,1000
1641801506,car1,498.27533,26.80679,98.237785,58.98502,4970.6855,4714.6855,22.768932,3415.3398,1.0,30,31,23,33,0.042422652,3.644044,0.8343456,0.30583185,1000
1641801506,car2,64.59028,30.046524,127.3823,74.47236,6187.3315,345.43756,9.342788,1401.4182,0.05823946,34,33,33,30,0.22824317,0.6464126,3.1612396,0.7974692,1000
1641801506,car3,456.34943,15.522568,126.07614,71.17366,5935.8486,4408.269,32.36998,4855.497,0.7761244,32,30,30,30,0.0057590604,0.6423304,3.6880822,3.7371187,2000
1641801506,car4,612.77563,18.306787,52.72076,74.45815,6200.6885,5944.6885,30.587536,3058.7537,1.0,31,32,32,30,0.05131769,0.3129269,0.611758,3.2112784,1000
1641801506,car5,31.0429,23.0429,132.64973,66.37449,5546.6357,80.0,10.173766,1017.3766,0.0,31,31,32,22,3.57364,3.3963366,0.3368674,3.5380836,1000
1641801506,car6,472.33453,36.002975,135.5103,54.722828,4619.316,4363.316,33.469696,3346.9697,1.0,33,31,30,33,6.386915,2.8877606,5.2759905,6.8382993,1000
1641801506,car7,680.94525,15.917689,34.421753,87.95312,7275.243,6650.2764,17.460815,1746.0815,0.94743496,32,31,34,31,3.94939,0.33830857,3.6359398,0.041359603,2000
1641801506,car8,487.246,34.20344,8.406949,88.11632,7289.2627,4530.426,15.003788,1500.3788,0.64414287,20,34,34,34,0.6205645,0.33207834,0.8893293,0.36566985,1000
1641801506,car9,356.87158,31.69471,70.56395,98.07036,8079.028,3251.7688,14.461389,1446.1389,0.41566628,30,34,33,32,0.740296,0.012326479,3.155359,0.06554139,1000
1641801506,car10,196.69939,22.424482,23.56677,76.65392,6350.7495,1742.749,20.98371,2098.3708,0.28594267,33,30,22,32,0.08307892,0.2427352,0.37800527,3.6348424,1000
1641801516,car1,461.17657,26.80679,98.237785,58.96225,4970.6855,4343.6978,25.38093,3807.1394,0.9213123,31,33,23,30,0.9075838,3.1666074,0.6462954,0.9322306,1000
1641801516,car2,70.046524,30.046524,127.3823,74.46301,6187.3315,80.0,7.4742303,1121.1345,0.0,34,32,32,32,0.96269745,0.4437824,3.5196803,0.17897141,1000
1641801516,car3,204.39134,15.522568,126.07614,71.14129,5935.8486,1888.6877,28.482292,4272.3438,0.3325243,32,33,34,34,0.27664608,0.8763841,3.742981,3.584924,2000
1641801516,car4,612.77563,18.306787,52.72076,74.42757,6200.6885,5944.6885,32.24783,3224.783,1.0,30,30,33,30,0.9014258,0.9568401,0.8825483,3.6650198,1000
1641801516,car5,83.985115,23.0429,132.64973,66.36432,5546.6357,609.4222,9.034929,903.4929,0.11518884,30,31,30,23,3.795606,3.4362156,0.25835723,3.9184513,1000
1641801516,car6,471.21542,36.002975,135.5103,54.689358,4619.316,4352.125,34.533607,3453.3608,0.9974352,34,34,31,34,3.6596043,0.7294589,3.5250552,3.8051515,1000
1641801516,car7,632.90735,15.917689,34.421753,87.93565,7275.243,6169.897,20.805319,2080.532,0.87899745,31,33,31,30,5.2690077,2.738841,5.8936124,2.466445,2000
1641801516,car8,525.2555,34.20344,8.406949,88.10131,7289.2627,4910.521,17.433376,1743.3376,0.6981853,24,30,32,33,0.8948171,0.61825615,0.19590336,0.3686397,1000
1641801516,car9,436.11328,31.69471,70.56395,98.0559,8079.028,4044.1855,15.589915,1558.9916,0.51695913,32,32,32,34,0.8969434,0.049961865,3.1727977,0.020131826,1000
1641801516,car10,284.224,22.424482,23.56677,76.63294,6350.7495,2617.9956,20.127916,2012.7916,0.42954934,33,31,21,31,0.57656825,0.9818419,0.046838284,3.5634942,1000
1641801526,car1,498.27533,26.80679,98.237785,58.93687,4970.6855,4714.6855,28.082544,4212.382,1.0,33,30,20,32,0.952278,3.3525534,0.041983545,0.26483947,1000
1641801526,car2,70.046524,30.046524,127.3823,74.455536,6187.3315,80.0,5.9793844,896.90765,0.0,34,31,33,31,0.52420497,0.56032187,3.551799,0.3297192,1000
1641801526,car3,297.11102,15.522568,126.07614,71.11281,5935.8486,2815.8845,26.641813,3996.272,0.49576753,34,33,22,33,0.7461033,0.26056975,3.4175346,3.0637653,2000
1641801526,car4,495.6638,18.306787,52.72076,74.39532,6200.6885,4773.5703,32.04382,3204.3818,0.8029976,30,32,30,34,0.54839593,9.2315674E-4,0.37833112,3.7110868,1000
1641801526,car5,31.0429,23.0429,132.64973,66.355286,5546.6357,80.0,7.2279434,722.7943,0.0,34,32,34,20,3.250973,3.1648636,0.019487977,3.234344,1000
1641801526,car6,472.33453,36.002975,135.5103,54.654823,4619.316,4363.316,35.404686,3540.4685,1.0,30,32,32,32,3.5858612,0.70143855,3.0088272,3.7096546,1000
1641801526,car7,717.842,15.917689,34.421753,87.91485,7275.243,7019.243,24.422054,2442.2053,1.0,30,30,34,30,3.617403,0.2504456,3.2344918,0.14677256,2000
1641801526,car8,312.18927,34.20344,8.406949,88.08388,7289.2627,2779.8582,17.020834,1702.0834,0.39524448,23,30,34,33,0.46834058,0.92234784,0.008333683,0.38675356,1000
1641801526,car9,73.81854,31.69471,70.56395,98.04031,8079.028,421.2383,12.890736,1289.0736,0.053845942,34,33,30,30,0.70062417,0.31576133,3.546996,0.44260037,1000
1641801526,car10,326.72498,22.424482,23.56677,76.612816,6350.7495,3043.0054,19.985657,1998.5657,0.49928308,30,32,21,31,0.8367109,0.05806768,0.6894167,3.984322,1000
1641801536,car1,498.27533,26.80679,98.237785,58.908787,4970.6855,4714.6855,30.243835,4536.575,1.0,33,30,23,31,0.43662244,3.7237873,0.7145154,0.7962278,1000
1641801536,car2,933.10455,30.046524,127.3823,74.449554,6187.3315,1806.1162,7.151881,1072.7822,0.30450433,31,34,32,31,0.30464458,0.7051163,3.3604546,0.06962806,1000
1641801536,car3,505.74255,15.522568,126.07614,71.08617,5935.8486,4902.2,28.026365,4203.9546,0.8630864,34,34,20,30,0.42077184,0.15301263,3.878262,3.3362465,2000
1641801536,car4,395.7643,18.306787,52.72076,74.36327,6200.6885,3774.5757,30.573563,3057.3562,0.63494927,34,32,34,30,0.57408845,0.43873817,0.7147726,3.315449,1000
1641801536,car5,31.0429,23.0429,132.64973,66.34806,5546.6357,80.0,5.782355,578.2355,0.0,34,32,34,20,3.4298842,3.995524,0.6613651,3.3430538,1000
1641801536,car6,472.33453,36.002975,135.5103,54.61942,4619.316,4363.316,36.101547,3610.1548,1.0,31,31,30,30,3.9467652,0.1275838,3.6836567,3.247071,1000
1641801536,car7,717.842,15.917689,34.421753,87.89043,7275.243,7019.243,27.315443,2731.5442,1.0,33,31,30,33,3.3014371,0.96136045,3.2153971,0.6213642,2000
1641801536,car8,572.18567,34.20344,8.406949,88.06686,7289.2627,5379.823,19.565996,1956.5996,0.7649115,20,31,33,30,0.24012625,0.8945192,0.63487643,0.18024439,1000
1641801536,car9,65.21047,31.69471,70.56395,98.02742,8079.028,335.15765,10.645808,1064.5808,0.042842448,34,33,30,33,0.8875425,0.25699073,3.430981,0.48591083,1000
1641801536,car10,210.68472,22.424482,23.56677,76.59283,6350.7495,1882.6024,18.391003,1839.1002,0.3088892,31,34,21,32,0.32232744,0.63919246,0.007879138,3.6753054,1000
1641801546,car1,387.5738,26.80679,98.237785,58.878544,4970.6855,3607.6702,30.14663,4521.9946,0.76519847,30,34,21,32,0.5398202,3.5122106,0.0071153045,0.5414735,1000
1641801546,car2,799.7074,30.046524,127.3823,74.442406,6187.3315,1539.3218,7.7400293,1161.0044,0.2595238,32,33,31,33,0.6119863,0.4786976,3.6413767,0.4857794,1000
1641801546,car3,583.5073,15.522568,126.07614,71.05814,5935.8486,5679.8486,30.198893,4529.834,1.0,31,30,23,32,0.53275067,0.8801625,3.8275566,3.9358063,2000
1641801546,car4,600.1498,18.306787,52.72076,74.3327,6200.6885,5818.43,32.07146,3207.146,0.9787612,31,33,30,33,0.99104834,0.2588125,0.9745547,3.2881203,1000
1641801546,car5,253.89578,23.0429,132.64973,66.34228,5546.6357,2308.529,8.019669,801.96686,0.43634248,30,33,33,21,3.8380046,3.502397,0.41430306,3.4360244,1000
1641801546,car6,448.13995,36.002975,135.5103,54.583317,4619.316,4121.37,36.22776,3622.7761,0.94455,33,30,34,31,6.5044107,2.2981374,6.4148297,6.2648125,1000
1641801546,car7,409.6209,15.917689,34.421753,87.86311,7275.243,3937.0322,26.214853,2621.4854,0.5608913,32,34,32,33,3.4651337,0.43671817,3.5161936,0.75351363,2000
1641801546,car8,602.9624,34.20344,8.406949,88.04729,7289.2627,5687.5903,21.94247,2194.247,0.8086702,21,33,34,33,0.03723508,0.9561634,0.8900113,0.13585567,1000
1641801546,car9,39.69471,31.69471,70.56395,98.01678,8079.028,80.0,8.516646,851.6646,0.0,31,34,33,33,0.6035055,0.80204517,3.680868,0.8204653,1000
1641801546,car10,338.49734,22.424482,23.56677,76.57443,6350.7495,3160.729,18.746359,1874.6359,0.5185987,30,32,23,32,2.5925598,2.9399629,2.3376398,5.417163,1000
1641801556,car1,498.27533,26.80679,98.237785,58.848396,4970.6855,4714.6855,31.895103,4784.2656,1.0,32,34,23,30,2.3020473,6.0523405,2.860558,2.786597,1000
1641801556,car2,2217.7666,30.046524,127.3823,74.43466,6187.3315,4375.4404,11.929571,1789.4357,0.73768264,30,24,33,32,0.08994752,0.14971864,3.6544507,0.06956339,1000
1641801556,car3,335.0782,15.522568,126.07614,71.02795,5935.8486,3195.5562,28.535006,4280.251,0.5626129,34,32,23,34,0.12941194,0.6400393,3.4181943,3.5094461,2000
1641801556,car4,378.25412,18.306787,52.72076,74.30063,6200.6885,3599.4736,30.366581,3036.6582,0.6054941,33,32,31,34,0.41532344,0.49956656,0.6629276,3.1075635,1000
1641801556,car5,117.45526,23.0429,132.64973,66.33426,5546.6357,944.12366,7.8036976,780.36975,0.17845184,32,34,34,20,3.2046967,3.632152,0.4876964,3.0293589,1000
1641801556,car6,472.33453,36.002975,135.5103,54.54709,4619.316,4363.316,36.76001,3676.001,1.0,33,31,31,32,3.862412,3.3289194E-4,3.2552216,3.4580295,1000
1641801556,car7,589.7076,15.917689,34.421753,87.8369,7275.243,5737.8994,27.329868,2732.9868,0.8174527,34,32,32,31,3.4479008,0.91103745,3.7801394,3.659158,2000
1641801556,car8,737.52966,34.20344,8.406949,88.025345,7289.2627,7033.2627,25.331776,2533.1775,1.0,24,33,32,32,0.4570802,0.9877853,0.05881101,0.67552555,1000
1641801556,car9,39.69471,31.69471,70.56395,98.00826,8079.028,80.0,6.8133173,681.3317,0.0,30,34,33,32,0.85103136,0.01810646,3.310816,0.2552473,1000
1641801556,car10,257.9769,22.424482,23.56677,76.55569,6350.7495,2355.5244,18.003084,1800.3085,0.3864842,31,32,23,31,0.046678245,0.9947599,0.5118827,3.8569884,1000
1641801566,car1,498.27533,26.80679,98.237785,58.8165,4970.6855,4714.6855,33.293884,4994.0825,1.0,32,32,23,32,0.4852081,3.1940699,0.23989159,0.7963145,1000
1641801566,car2,2824.454,30.046524,127.3823,74.42273,6187.3315,5588.8154,16.872313,2530.847,0.94225305,32,23,32,32,0.9219404,0.03592223,3.156646,0.30157262,1000
1641801566,car3,110.57871,15.522568,126.07614,70.99941,5935.8486,950.5616,24.129673,3619.451,0.16735685,33,31,24,30,0.84875804,0.0833835,3.8308477,3.379901,2000
1641801566,car4,122.993,18.306787,52.72076,74.27026,6200.6885,1046.8622,25.66294,2566.294,0.17610043,33,34,34,32,0.7663521,0.8785178,0.63505435,3.184659,1000
1641801566,car5,231.294,23.0429,132.64973,66.326454,5546.6357,2082.5112,9.304472,930.4472,0.3936221,33,32,33,21,3.3308332,3.6920643,0.3333153,3.526032,1000
1641801566,car6,472.33453,36.002975,135.5103,54.51033,4619.316,4363.316,37.185806,3718.5806,1.0,30,33,33,30,3.8357968,0.45030975,3.842561,3.8356385,1000
1641801566,car7,617.67596,15.917689,34.421753,87.80957,7275.243,6017.583,28.531788,2853.1787,0.85729796,31,31,31,33,3.6982622,0.8362639,3.742909,3.4633152,2000
1641801566,car8,418.9584,34.20344,8.406949,88.000015,7289.2627,3847.5498,24.52027,2452.0269,0.5470505,22,31,31,33,0.32023132,0.47921342,0.77852577,0.69854116,1000
1641801566,car9,39.69471,31.69471,70.56395,98.00145,8079.028,80.0,5.450654,545.0654,0.0,34,34,34,33,0.8300445,0.1867038,3.0340033,0.47640628,1000
1641801566,car10,153.13914,22.424482,23.56677,76.53768,6350.7495,1307.1466,16.07058,1607.058,0.21447092,33,34,20,32,2.72391,2.743761,2.318456,6.2822404,1000
1641801576,car1,498.27533,26.80679,98.237785,58.783207,4970.6855,4714.6855,34.412907,5161.936,1.0,34,34,23,30,0.5990701,3.7951977,0.23927534,0.55558914,1000
1641801576,car2,2861.6997,30.046524,127.3823,74.40586,6187.3315,5663.3066,20.924187,3138.628,0.954812,33,22,34,32,0.880894,0.15341532,3.2103283,0.065809906,1000
1641801576,car3,95.38481,15.522568,126.07614,70.97528,5935.8486,798.62244,20.397346,3059.602,0.14060628,30,30,23,33,0.3327896,0.9329745,3.8257592,3.635727,2000
1641801576,car4,29.222946,18.306787,52.72076,74.2446,6200.6885,109.1616,20.673174,2067.3174,0.01836288,31,34,30,32,0.59687537,0.18605334,0.6674655,3.7457685,1000
1641801576,car5,31.0429,23.0429,132.64973,66.31715,5546.6357,80.0,7.443578,744.3578,0.0,32,32,33,22,3.105009,3.5024867,0.8862967,3.4615078,1000
1641801576,car6,385.6528,36.002975,135.5103,54.473145,4619.316,3496.4988,35.981308,3598.1309,0.8013398,31,33,31,33,3.040427,0.64883626,3.6061478,3.985499,1000
1641801576,car7,655.9785,15.917689,34.421753,87.78104,7275.243,6400.609,29.91774,2991.774,0.91186595,34,32,34,32,3.4647315,0.9256708,3.1269815,3.1171274,2000
1641801576,car8,737.52966,34.20344,8.406949,87.975494,7289.2627,7033.2627,27.394016,2739.4016,1.0,22,34,32,34,0.9092277,0.15950805,0.63986224,0.44222248,1000
1641801576,car9,208.60384,31.69471,70.56395,97.996,8079.028,1769.0913,6.1193867,611.93866,0.22613895,23,33,31,31,0.23975241,0.458498,3.5078528,0.7299597,1000
1641801576,car10,420.42563,22.424482,23.56677,76.521614,6350.7495,3980.012,17.935547,1793.5547,0.65302306,32,30,21,34,0.60597247,0.3700984,0.4142313,3.2211113,1000
1641801586,car1,349.20053,26.80679,98.237785,58.748795,4970.6855,3223.9375,32.848843,4927.326,0.68380755,32,34,23,31,0.3504758,3.7832336,0.21959466,0.29153055,1000
1641801586,car2,2140.1345,30.046524,127.3823,74.38493,6187.3315,4220.177,22.2733,3340.995,0.71150583,31,22,34,30,0.14675456,0.22948456,3.9235053,0.55183333,1000
1641801586,car3,362.5487,15.522568,126.07614,70.95488,5935.8486,3470.2615,21.06994,3160.491,0.6109778,30,34,23,31,0.35844702,0.19232029,3.3382406,3.9959648,2000
1641801586,car4,26.306786,18.306787,52.72076,74.22392,6200.6885,80.0,16.53854,1653.854,0.0,33,34,33,31,0.39103043,0.13184685,0.106735945,3.179433,1000
1641801586,car5,31.0429,23.0429,132.64973,66.3097,5546.6357,80.0,5.954862,595.4862,0.0,32,32,31,20,3.3776135,3.8559146,0.023043275,3.443906,1000
1641801586,car6,278.68442,36.002975,135.5103,54.437164,4619.316,2426.8147,33.11095,3311.095,0.5561859,31,31,32,32,3.5235748,0.5017302,3.7996752,3.560233,1000
1641801586,car7,370.567,15.917689,34.421753,87.75112,7275.243,3546.493,27.863949,2786.3948,0.5052529,32,32,32,20,3.6893609,0.19760603,3.2887602,3.1158857,2000
1641801586,car8,737.52966,34.20344,8.406949,87.9481,7289.2627,7033.2627,29.693012,2969.3013,1.0,23,30,30,34,0.9258183,0.29042834,0.6398634,0.41530442,1000
1641801586,car9,534.2025,31.69471,70.56395,97.98988,8079.028,5025.078,9.891535,989.1535,0.6423444,20,34,32,31,0.84480965,0.0750097,3.4374542,0.31884503,1000
1641801586,car10,140.84633,22.424482,23.56677,76.50368,6350.7495,1184.2185,15.859674,1585.9674,0.19430143,32,33,23,33,0.89725566,0.72984284,0.6874264,3.6787076,1000
1641801596,car1,493.67783,26.80679,98.237785,58.715946,4970.6855,4668.7104,33.98103,5097.1543,0.9902485,32,31,21,34,0.75114346,3.5866275,0.4617285,0.7135943,1000
1641801596,car2,2900.2822,30.046524,127.3823,74.36266,6187.3315,5740.4717,25.346165,3801.9248,0.9678218,32,24,32,33,0.1616543,0.23240083,3.8825328,0.3880962,1000
1641801596,car3,86.882195,15.522568,126.07614,70.93381,5935.8486,713.5964,17.833128,2674.9692,0.12563652,34,31,21,32,3.4782667,0.60030943,3.7490046,3.2097356,2000
1641801596,car4,164.23698,18.306787,52.72076,74.20738,6200.6885,1459.3021,15.140126,1514.0126,0.24548,30,30,32,31,0.19669962,0.62716824,0.23559213,3.2858584,1000
1641801596,car5,31.0429,23.0429,132.64973,66.30374,5546.6357,80.0,4.76389,476.38898,0.0,30,31,33,22,3.2838287,3.0481713,0.89660895,3.5345345,1000
1641801596,car6,226.27025,36.002975,135.5103,54.404053,4619.316,1902.6727,29.880356,2988.0356,0.4360612,33,32,32,34,3.9574666,0.6293023,3.8982425,3.4439251,1000
1641801596,car7,266.40747,15.917689,34.421753,87.72326,7275.243,2504.898,25.066755,2506.6755,0.35686153,30,31,32,23,3.271167,0.983325,3.9171448,3.4011085,2000
1641801596,car8,635.13336,34.20344,8.406949,87.9184,7289.2627,6009.3,30.399849,3039.9849,0.85441136,24,34,32,34,2.543964,2.4388776,2.5591793,2.7867901,1000
1641801596,car9,640.9263,31.69471,70.56395,97.97999,8079.028,6092.3154,13.970322,1397.0322,0.77876693,20,33,31,32,0.46276963,0.85585356,3.4753904,0.10432905,1000
1641801596,car10,240.01021,22.424482,23.56677,76.487816,6350.7495,2175.8574,15.464455,2319.6682,0.35700524,32,31,20,30,0.6894138,0.05266428,0.052348256,3.762161,1000
1641801606,car1,481.507,26.80679,98.237785,58.681965,4970.6855,4547.002,34.685997,5202.8994,0.9644337,33,34,21,32,0.9525527,3.9867115,0.123642266,0.27085996,1000
1641801606,car2,2995.7122,30.046524,127.3823,74.33732,6187.3315,5931.3315,28.054731,4208.2095,1.0,31,23,34,31,0.7688414,0.9133774,3.0709016,0.55363387,1000
1641801606,car3,23.522568,15.522568,126.07614,70.91598,5935.8486,80.0,14.266502,2139.9753,0.0,34,30,21,31,3.7178917,0.14550704,3.5229654,3.6339822,2000
1641801606,car4,298.27698,18.306787,52.72076,74.192245,6200.6885,2799.7021,15.775124,1577.5123,0.4709586,33,33,30,31,0.8850218,0.49458796,0.36900645,3.0659304,1000
1641801606,car5,123.12193,23.0429,132.64973,66.29898,5546.6357,1000.79047,5.282381,528.2381,0.18916261,32,33,30,22,3.7446198,3.2676916,0.3393358,3.5722904,1000
1641801606,car6,371.8611,36.002975,135.5103,54.374172,4619.316,3358.5818,29.891102,2989.11,0.7697315,33,30,32,32,3.864771,0.45743287,3.9950895,3.7147088,1000
1641801606,car7,543.5441,15.917689,34.421753,87.69819,7275.243,5276.265,25.899864,2589.9863,0.75168574,32,31,33,22,3.5331402,0.67541873,3.8316455,3.1366246,2000
1641801606,car8,590.801,34.20344,8.406949,87.888,7289.2627,5565.9766,30.475067,3047.5068,0.79137903,22,33,34,34,0.5022802,0.38041818,0.16952235,0.4861564,1000
1641801606,car9,813.9975,31.69471,70.56395,97.96602,8079.028,7823.028,18.954056,1895.4055,1.0,21,31,30,31,0.80034995,0.7258471,3.0408957,0.7345767,1000
1641801606,car10,175.021,22.424482,23.56677,76.47235,6350.7495,1525.9651,14.31892,2147.8381,0.25037372,32,33,24,33,0.73681116,0.4836418,0.36967134,3.947568,1000
1641801616,car1,280.94687,26.80679,98.237785,58.647278,4970.6855,2541.401,31.941338,4791.2007,0.5390393,31,34,22,34,0.7145082,3.4925363,0.4898318,0.41137654,1000
1641801616,car2,1837.9014,30.046524,127.3823,74.309265,6187.3315,3615.7097,27.185093,4077.764,0.60959494,32,23,34,31,0.22405255,0.7845,3.2682645,0.18651032,1000
1641801616,car3,70.711426,15.522568,126.07614,70.90171,5935.8486,551.88855,12.168941,1825.3411,0.09716606,32,30,22,31,3.4571607,0.5665693,3.0709362,3.24025,2000
1641801616,car4,338.9729,18.306787,52.72076,74.17647,6200.6885,3206.6616,16.81557,1681.5571,0.53941625,30,34,30,33,0.10086334,0.022912562,0.003913343,3.7411945,1000
1641801616,car5,371.4343,23.0429,132.64973,66.2937,5546.6357,3483.914,9.3476305,934.76306,0.65850574,31,32,30,21,3.3363934,3.739849,0.5901732,3.1738136,1000
1641801616,car6,179.67798,36.002975,135.5103,54.34428,4619.316,1436.7501,26.473951,2647.395,0.32927942,30,31,31,30,3.182497,0.5062884,3.4643083,3.585863,1000
1641801616,car7,317.3267,15.917689,34.421753,87.67229,7275.243,3014.09,24.05971,2405.971,0.42940384,33,34,34,22,3.0472956,0.8994853,3.8309388,3.919271,2000
1641801616,car8,403.70352,34.20344,8.406949,87.85753,7289.2627,3695.001,28.466206,2846.6206,0.5253609,24,31,33,30,0.16445124,0.25247258,0.7540687,0.19565296,1000
1641801616,car9,813.9975,31.69471,70.56395,97.94707,8079.028,7823.028,22.941044,2294.1045,1.0,23,32,34,30,0.20954019,0.7406608,3.8458982,0.22233135,1000
1641801616,car10,49.889626,22.424482,23.56677,76.45803,6350.7495,274.65146,11.805632,1770.8447,0.045063615,33,34,21,34,0.06993979,0.95014614,0.75762767,3.6594725,1000
1641801626,car1,197.44572,26.80679,98.237785,58.615337,4970.6855,1706.3895,28.368095,4255.2144,0.36193073,34,33,21,32,0.34115016,3.8019912,0.5530043,0.17572457,1000
